coin,market_cap_percentage,timestamp,date,time
eth,17.62828019959631,2022-03-02 07:00:21,2022-03-02,07:00:21
usdt,3.9248160533327976,2022-03-02 07:00:21,2022-03-02,07:00:21
bnb,3.419073370595839,2022-03-02 07:00:21,2022-03-02,07:00:21
usdc,2.6489584308518968,2022-03-02 07:00:21,2022-03-02,07:00:21
xrp,1.8251072212237744,2022-03-02 07:00:21,2022-03-02,07:00:21
luna,1.7175491381385128,2022-03-02 07:00:21,2022-03-02,07:00:21
sol,1.623096307220993,2022-03-02 07:00:21,2022-03-02,07:00:21
ada,1.5140766420121752,2022-03-02 07:00:21,2022-03-02,07:00:21
avax,1.0560953219642,2022-03-02 07:00:21,2022-03-02,07:00:21
btc,41.34223300171295,2022-03-02 07:10:24,2022-03-02,07:10:24
eth,17.62549721817589,2022-03-02 07:10:24,2022-03-02,07:10:24
usdt,3.933826902220197,2022-03-02 07:10:24,2022-03-02,07:10:24
bnb,3.410751310730685,2022-03-02 07:10:24,2022-03-02,07:10:24
usdc,2.6584325314720503,2022-03-02 07:10:24,2022-03-02,07:10:24
xrp,1.824647993799414,2022-03-02 07:10:24,2022-03-02,07:10:24
luna,1.7091818481607752,2022-03-02 07:10:24,2022-03-02,07:10:24
sol,1.6217557972708443,2022-03-02 07:10:24,2022-03-02,07:10:24
ada,1.5128426982188687,2022-03-02 07:10:24,2022-03-02,07:10:24
avax,1.052500706683811,2022-03-02 07:10:24,2022-03-02,07:10:24
btc,41.33004102750683,2022-03-02 07:30:32,2022-03-02,07:30:32
eth,17.62538808665045,2022-03-02 07:30:32,2022-03-02,07:30:32
usdt,3.9417358561238665,2022-03-02 07:30:32,2022-03-02,07:30:32
bnb,3.415102642624158,2022-03-02 07:30:32,2022-03-02,07:30:32
usdc,2.665592450194839,2022-03-02 07:30:32,2022-03-02,07:30:32
xrp,1.8177793131371835,2022-03-02 07:30:32,2022-03-02,07:30:32
luna,1.719170161618103,2022-03-02 07:30:32,2022-03-02,07:30:32
sol,1.6198097308536217,2022-03-02 07:30:32,2022-03-02,07:30:32
ada,1.5137218405499462,2022-03-02 07:30:32,2022-03-02,07:30:32
avax,1.0494257342222524,2022-03-02 07:30:32,2022-03-02,07:30:32
btc,41.26238129594999,2022-03-02 07:40:36,2022-03-02,07:40:36
eth,17.650721489071064,2022-03-02 07:40:36,2022-03-02,07:40:36
usdt,3.941049889803604,2022-03-02 07:40:36,2022-03-02,07:40:36
bnb,3.416145765439988,2022-03-02 07:40:36,2022-03-02,07:40:36
usdc,2.6642377685978698,2022-03-02 07:40:36,2022-03-02,07:40:36
xrp,1.820659896598332,2022-03-02 07:40:36,2022-03-02,07:40:36
luna,1.7374984976281131,2022-03-02 07:40:36,2022-03-02,07:40:36
sol,1.6316783946494435,2022-03-02 07:40:36,2022-03-02,07:40:36
ada,1.5191265522202766,2022-03-02 07:40:36,2022-03-02,07:40:36
avax,1.0526074649972963,2022-03-02 07:40:36,2022-03-02,07:40:36
btc,41.26615857048011,2022-03-02 07:50:40,2022-03-02,07:50:40
eth,17.65233728579983,2022-03-02 07:50:40,2022-03-02,07:50:40
usdt,3.9414106646038736,2022-03-02 07:50:40,2022-03-02,07:50:40
bnb,3.417283379478395,2022-03-02 07:50:40,2022-03-02,07:50:40
usdc,2.658664545134079,2022-03-02 07:50:40,2022-03-02,07:50:40
xrp,1.8208265649301008,2022-03-02 07:50:40,2022-03-02,07:50:40
luna,1.7419028187634724,2022-03-02 07:50:40,2022-03-02,07:50:40
sol,1.6318277630825753,2022-03-02 07:50:40,2022-03-02,07:50:40
ada,1.517057116636774,2022-03-02 07:50:40,2022-03-02,07:50:40
avax,1.0539772128569511,2022-03-02 07:50:40,2022-03-02,07:50:40
btc,41.32790546209366,2022-03-02 08:10:47,2022-03-02,08:10:47
eth,17.601486539836003,2022-03-02 08:10:47,2022-03-02,08:10:47
usdt,3.933930483267118,2022-03-02 08:10:47,2022-03-02,08:10:47
bnb,3.4121960461074865,2022-03-02 08:10:47,2022-03-02,08:10:47
usdc,2.657121363652353,2022-03-02 08:10:47,2022-03-02,08:10:47
xrp,1.8241646367634408,2022-03-02 08:10:47,2022-03-02,08:10:47
luna,1.7478366826211515,2022-03-02 08:10:47,2022-03-02,08:10:47
sol,1.6254156184288369,2022-03-02 08:10:47,2022-03-02,08:10:47
ada,1.5171278453530466,2022-03-02 08:10:47,2022-03-02,08:10:47
avax,1.0482638282050278,2022-03-02 08:10:47,2022-03-02,08:10:47
btc,41.30496521681763,2022-03-02 08:20:49,2022-03-02,08:20:49
eth,17.64019074888954,2022-03-02 08:20:49,2022-03-02,08:20:49
usdt,3.937609068835054,2022-03-02 08:20:49,2022-03-02,08:20:49
bnb,3.4123563486122244,2022-03-02 08:20:49,2022-03-02,08:20:49
usdc,2.6564814890651967,2022-03-02 08:20:49,2022-03-02,08:20:49
xrp,1.8243718596919485,2022-03-02 08:20:49,2022-03-02,08:20:49
luna,1.741374588976991,2022-03-02 08:20:49,2022-03-02,08:20:49
sol,1.6255780984396586,2022-03-02 08:20:49,2022-03-02,08:20:49
ada,1.522465072997919,2022-03-02 08:20:49,2022-03-02,08:20:49
avax,1.0426241714975797,2022-03-02 08:20:49,2022-03-02,08:20:49
btc,41.30977308722861,2022-03-02 08:30:51,2022-03-02,08:30:51
eth,17.6755045450991,2022-03-02 08:30:51,2022-03-02,08:30:51
usdt,3.9207674222512328,2022-03-02 08:30:51,2022-03-02,08:30:51
bnb,3.410626257001973,2022-03-02 08:30:51,2022-03-02,08:30:51
usdc,2.6434787404021214,2022-03-02 08:30:51,2022-03-02,08:30:51
xrp,1.8232731390548496,2022-03-02 08:30:51,2022-03-02,08:30:51
luna,1.7438298707600517,2022-03-02 08:30:51,2022-03-02,08:30:51
sol,1.639078117635908,2022-03-02 08:30:51,2022-03-02,08:30:51
ada,1.5213054241905162,2022-03-02 08:30:51,2022-03-02,08:30:51
avax,1.04354991194847,2022-03-02 08:30:51,2022-03-02,08:30:51
btc,41.27246419275616,2022-03-02 08:50:56,2022-03-02,08:50:56
eth,17.68680314251775,2022-03-02 08:50:56,2022-03-02,08:50:56
usdt,3.911941929824528,2022-03-02 08:50:56,2022-03-02,08:50:56
bnb,3.417042520265163,2022-03-02 08:50:56,2022-03-02,08:50:56
usdc,2.6391975788607254,2022-03-02 08:50:56,2022-03-02,08:50:56
xrp,1.820327308399192,2022-03-02 08:50:56,2022-03-02,08:50:56
luna,1.7432701778016448,2022-03-02 08:50:56,2022-03-02,08:50:56
sol,1.6434428626978292,2022-03-02 08:50:56,2022-03-02,08:50:56
ada,1.520564661833424,2022-03-02 08:50:56,2022-03-02,08:50:56
avax,1.0455919099515287,2022-03-02 08:50:56,2022-03-02,08:50:56
btc,41.27246419275616,2022-03-02 09:00:59,2022-03-02,09:00:59
eth,17.68680314251775,2022-03-02 09:00:59,2022-03-02,09:00:59
usdt,3.911941929824528,2022-03-02 09:00:59,2022-03-02,09:00:59
bnb,3.417042520265163,2022-03-02 09:00:59,2022-03-02,09:00:59
usdc,2.6391975788607254,2022-03-02 09:00:59,2022-03-02,09:00:59
xrp,1.820327308399192,2022-03-02 09:00:59,2022-03-02,09:00:59
luna,1.7432701778016448,2022-03-02 09:00:59,2022-03-02,09:00:59
sol,1.6434428626978292,2022-03-02 09:00:59,2022-03-02,09:00:59
ada,1.520564661833424,2022-03-02 09:00:59,2022-03-02,09:00:59
avax,1.0455919099515287,2022-03-02 09:00:59,2022-03-02,09:00:59
btc,41.27246419275616,2022-03-02 09:11:03,2022-03-02,09:11:03
eth,17.68680314251775,2022-03-02 09:11:03,2022-03-02,09:11:03
usdt,3.911941929824528,2022-03-02 09:11:03,2022-03-02,09:11:03
bnb,3.417042520265163,2022-03-02 09:11:03,2022-03-02,09:11:03
usdc,2.6391975788607254,2022-03-02 09:11:03,2022-03-02,09:11:03
xrp,1.820327308399192,2022-03-02 09:11:03,2022-03-02,09:11:03
luna,1.7432701778016448,2022-03-02 09:11:03,2022-03-02,09:11:03
sol,1.6434428626978292,2022-03-02 09:11:03,2022-03-02,09:11:03
ada,1.520564661833424,2022-03-02 09:11:03,2022-03-02,09:11:03
avax,1.0455919099515287,2022-03-02 09:11:03,2022-03-02,09:11:03
btc,41.27246419275616,2022-03-02 09:21:06,2022-03-02,09:21:06
eth,17.68680314251775,2022-03-02 09:21:06,2022-03-02,09:21:06
usdt,3.911941929824528,2022-03-02 09:21:06,2022-03-02,09:21:06
bnb,3.417042520265163,2022-03-02 09:21:06,2022-03-02,09:21:06
usdc,2.6391975788607254,2022-03-02 09:21:06,2022-03-02,09:21:06
xrp,1.820327308399192,2022-03-02 09:21:06,2022-03-02,09:21:06
luna,1.7432701778016448,2022-03-02 09:21:06,2022-03-02,09:21:06
sol,1.6434428626978292,2022-03-02 09:21:06,2022-03-02,09:21:06
ada,1.520564661833424,2022-03-02 09:21:06,2022-03-02,09:21:06
avax,1.0455919099515287,2022-03-02 09:21:06,2022-03-02,09:21:06
btc,41.19539054704311,2022-03-02 09:41:12,2022-03-02,09:41:12
eth,17.707311654495612,2022-03-02 09:41:12,2022-03-02,09:41:12
usdt,3.9270139945455216,2022-03-02 09:41:12,2022-03-02,09:41:12
bnb,3.4228710496608707,2022-03-02 09:41:12,2022-03-02,09:41:12
usdc,2.65077959360364,2022-03-02 09:41:12,2022-03-02,09:41:12
xrp,1.8214861954017727,2022-03-02 09:41:12,2022-03-02,09:41:12
luna,1.7395261999112486,2022-03-02 09:41:12,2022-03-02,09:41:12
sol,1.6448545241656292,2022-03-02 09:41:12,2022-03-02,09:41:12
ada,1.516506524177052,2022-03-02 09:41:12,2022-03-02,09:41:12
avax,1.0448557570910877,2022-03-02 09:41:12,2022-03-02,09:41:12
btc,41.221551749394834,2022-03-02 09:51:19,2022-03-02,09:51:19
eth,17.69094049936552,2022-03-02 09:51:19,2022-03-02,09:51:19
usdt,3.92549601198363,2022-03-02 09:51:19,2022-03-02,09:51:19
bnb,3.4240608432100204,2022-03-02 09:51:19,2022-03-02,09:51:19
usdc,2.646325485298601,2022-03-02 09:51:19,2022-03-02,09:51:19
xrp,1.82080490761898,2022-03-02 09:51:19,2022-03-02,09:51:19
luna,1.7331943646229655,2022-03-02 09:51:19,2022-03-02,09:51:19
sol,1.6428443033502844,2022-03-02 09:51:19,2022-03-02,09:51:19
ada,1.516183657199465,2022-03-02 09:51:19,2022-03-02,09:51:19
avax,1.042635454202384,2022-03-02 09:51:19,2022-03-02,09:51:19
btc,41.1967804506124,2022-03-02 10:01:21,2022-03-02,10:01:21
eth,17.712150968544425,2022-03-02 10:01:21,2022-03-02,10:01:21
usdt,3.9225172777722728,2022-03-02 10:01:21,2022-03-02,10:01:21
bnb,3.4216073864876324,2022-03-02 10:01:21,2022-03-02,10:01:21
usdc,2.6443930451362863,2022-03-02 10:01:21,2022-03-02,10:01:21
xrp,1.8216128781567809,2022-03-02 10:01:21,2022-03-02,10:01:21
luna,1.7337114500205149,2022-03-02 10:01:21,2022-03-02,10:01:21
sol,1.6462431425431578,2022-03-02 10:01:21,2022-03-02,10:01:21
ada,1.5165837456874312,2022-03-02 10:01:21,2022-03-02,10:01:21
avax,1.043636556376151,2022-03-02 10:01:21,2022-03-02,10:01:21
btc,41.19200226599526,2022-03-02 10:21:27,2022-03-02,10:21:27
eth,17.710096635017177,2022-03-02 10:21:27,2022-03-02,10:21:27
usdt,3.922062326887468,2022-03-02 10:21:27,2022-03-02,10:21:27
bnb,3.421210533345198,2022-03-02 10:21:27,2022-03-02,10:21:27
usdc,2.6458636318375284,2022-03-02 10:21:27,2022-03-02,10:21:27
xrp,1.821401599446708,2022-03-02 10:21:27,2022-03-02,10:21:27
luna,1.736593013250139,2022-03-02 10:21:27,2022-03-02,10:21:27
sol,1.6455548569352902,2022-03-02 10:21:27,2022-03-02,10:21:27
ada,1.516407845603857,2022-03-02 10:21:27,2022-03-02,10:21:27
avax,1.0428607114938804,2022-03-02 10:21:27,2022-03-02,10:21:27
btc,41.19239560581355,2022-03-02 10:31:29,2022-03-02,10:31:29
eth,17.70398955398656,2022-03-02 10:31:29,2022-03-02,10:31:29
usdt,3.9132770037386377,2022-03-02 10:31:29,2022-03-02,10:31:29
bnb,3.422727043124532,2022-03-02 10:31:29,2022-03-02,10:31:29
usdc,2.639467566343764,2022-03-02 10:31:29,2022-03-02,10:31:29
xrp,1.824404070982901,2022-03-02 10:31:29,2022-03-02,10:31:29
luna,1.734219766051618,2022-03-02 10:31:29,2022-03-02,10:31:29
sol,1.6487602421417102,2022-03-02 10:31:29,2022-03-02,10:31:29
ada,1.518361347637872,2022-03-02 10:31:29,2022-03-02,10:31:29
avax,1.045684815782575,2022-03-02 10:31:29,2022-03-02,10:31:29
btc,41.16327178232982,2022-03-02 10:41:32,2022-03-02,10:41:32
eth,17.72806264024162,2022-03-02 10:41:32,2022-03-02,10:41:32
usdt,3.9052126590535226,2022-03-02 10:41:32,2022-03-02,10:41:32
bnb,3.419532043699105,2022-03-02 10:41:32,2022-03-02,10:41:32
usdc,2.631483681925644,2022-03-02 10:41:32,2022-03-02,10:41:32
xrp,1.8261219571187564,2022-03-02 10:41:32,2022-03-02,10:41:32
luna,1.7253574897401551,2022-03-02 10:41:32,2022-03-02,10:41:32
sol,1.652396044916452,2022-03-02 10:41:32,2022-03-02,10:41:32
ada,1.5214191930575962,2022-03-02 10:41:32,2022-03-02,10:41:32
avax,1.0482208152417023,2022-03-02 10:41:32,2022-03-02,10:41:32
btc,41.16314868144578,2022-03-02 10:51:36,2022-03-02,10:51:36
eth,17.729314685743912,2022-03-02 10:51:36,2022-03-02,10:51:36
usdt,3.898615680219665,2022-03-02 10:51:36,2022-03-02,10:51:36
bnb,3.4159253637961275,2022-03-02 10:51:36,2022-03-02,10:51:36
usdc,2.6322487922550275,2022-03-02 10:51:36,2022-03-02,10:51:36
xrp,1.8254555975082585,2022-03-02 10:51:36,2022-03-02,10:51:36
luna,1.7237426705264638,2022-03-02 10:51:36,2022-03-02,10:51:36
sol,1.661077837719423,2022-03-02 10:51:36,2022-03-02,10:51:36
ada,1.5198386637517594,2022-03-02 10:51:36,2022-03-02,10:51:36
avax,1.0467890731621852,2022-03-02 10:51:36,2022-03-02,10:51:36
btc,41.19801029006964,2022-03-02 11:11:41,2022-03-02,11:11:41
eth,17.685854569926683,2022-03-02 11:11:41,2022-03-02,11:11:41
usdt,3.907654799303744,2022-03-02 11:11:41,2022-03-02,11:11:41
bnb,3.416013288104665,2022-03-02 11:11:41,2022-03-02,11:11:41
usdc,2.642187564238232,2022-03-02 11:11:41,2022-03-02,11:11:41
xrp,1.827284487603856,2022-03-02 11:11:41,2022-03-02,11:11:41
luna,1.7128858559014373,2022-03-02 11:11:41,2022-03-02,11:11:41
sol,1.6540530528618078,2022-03-02 11:11:41,2022-03-02,11:11:41
ada,1.5181045040533268,2022-03-02 11:11:41,2022-03-02,11:11:41
avax,1.040092897714048,2022-03-02 11:11:41,2022-03-02,11:11:41
btc,41.19898503288444,2022-03-02 11:21:44,2022-03-02,11:21:44
eth,17.674167911868086,2022-03-02 11:21:44,2022-03-02,11:21:44
usdt,3.9104141071409706,2022-03-02 11:21:44,2022-03-02,11:21:44
bnb,3.414579080054456,2022-03-02 11:21:44,2022-03-02,11:21:44
usdc,2.633768261020268,2022-03-02 11:21:44,2022-03-02,11:21:44
xrp,1.8293741822764649,2022-03-02 11:21:44,2022-03-02,11:21:44
luna,1.716371028903073,2022-03-02 11:21:44,2022-03-02,11:21:44
sol,1.6524277753326166,2022-03-02 11:21:44,2022-03-02,11:21:44
ada,1.5197370649000044,2022-03-02 11:21:44,2022-03-02,11:21:44
avax,1.0392775715915594,2022-03-02 11:21:44,2022-03-02,11:21:44
btc,41.199853625450125,2022-03-02 11:31:47,2022-03-02,11:31:47
eth,17.674540533932458,2022-03-02 11:31:47,2022-03-02,11:31:47
usdt,3.910496549866672,2022-03-02 11:31:47,2022-03-02,11:31:47
bnb,3.414651069158108,2022-03-02 11:31:47,2022-03-02,11:31:47
usdc,2.633823788396232,2022-03-02 11:31:47,2022-03-02,11:31:47
xrp,1.829412750722103,2022-03-02 11:31:47,2022-03-02,11:31:47
luna,1.7164072149186864,2022-03-02 11:31:47,2022-03-02,11:31:47
sol,1.6524626132413622,2022-03-02 11:31:47,2022-03-02,11:31:47
ada,1.5197691053086533,2022-03-02 11:31:47,2022-03-02,11:31:47
avax,1.0392994825384347,2022-03-02 11:31:47,2022-03-02,11:31:47
btc,41.17771095465038,2022-03-02 11:51:53,2022-03-02,11:51:53
eth,17.69218202898278,2022-03-02 11:51:53,2022-03-02,11:51:53
usdt,3.908709299372268,2022-03-02 11:51:53,2022-03-02,11:51:53
bnb,3.41040571247492,2022-03-02 11:51:53,2022-03-02,11:51:53
usdc,2.635966482711325,2022-03-02 11:51:53,2022-03-02,11:51:53
xrp,1.8343677488113628,2022-03-02 11:51:53,2022-03-02,11:51:53
luna,1.7193386090795617,2022-03-02 11:51:53,2022-03-02,11:51:53
sol,1.6468554114989826,2022-03-02 11:51:53,2022-03-02,11:51:53
ada,1.5236211830970976,2022-03-02 11:51:53,2022-03-02,11:51:53
avax,1.0379846847096543,2022-03-02 11:51:53,2022-03-02,11:51:53
btc,41.18081125077401,2022-03-02 12:01:57,2022-03-02,12:01:57
eth,17.690234528379765,2022-03-02 12:01:57,2022-03-02,12:01:57
usdt,3.905883883336053,2022-03-02 12:01:57,2022-03-02,12:01:57
bnb,3.4129379257301515,2022-03-02 12:01:57,2022-03-02,12:01:57
usdc,2.636164946309202,2022-03-02 12:01:57,2022-03-02,12:01:57
xrp,1.833179565528906,2022-03-02 12:01:57,2022-03-02,12:01:57
luna,1.719468059180147,2022-03-02 12:01:57,2022-03-02,12:01:57
sol,1.6469794042933874,2022-03-02 12:01:57,2022-03-02,12:01:57
ada,1.5220784962171876,2022-03-02 12:01:57,2022-03-02,12:01:57
avax,1.0380628352386614,2022-03-02 12:01:57,2022-03-02,12:01:57
btc,41.14254165279199,2022-03-02 12:12:00,2022-03-02,12:12:00
eth,17.694719825000433,2022-03-02 12:12:00,2022-03-02,12:12:00
usdt,3.906272403248254,2022-03-02 12:12:00,2022-03-02,12:12:00
bnb,3.417396249787267,2022-03-02 12:12:00,2022-03-02,12:12:00
usdc,2.635841669262422,2022-03-02 12:12:00,2022-03-02,12:12:00
xrp,1.8312881765449776,2022-03-02 12:12:00,2022-03-02,12:12:00
luna,1.715900042245351,2022-03-02 12:12:00,2022-03-02,12:12:00
sol,1.650777745595967,2022-03-02 12:12:00,2022-03-02,12:12:00
ada,1.525435538030933,2022-03-02 12:12:00,2022-03-02,12:12:00
avax,1.0409549921455947,2022-03-02 12:12:00,2022-03-02,12:12:00
btc,41.16233318310235,2022-03-02 12:32:17,2022-03-02,12:32:17
eth,17.661304021253628,2022-03-02 12:32:17,2022-03-02,12:32:17
usdt,3.9095280082400734,2022-03-02 12:32:17,2022-03-02,12:32:17
bnb,3.413185158909719,2022-03-02 12:32:17,2022-03-02,12:32:17
usdc,2.633276443435031,2022-03-02 12:32:17,2022-03-02,12:32:17
xrp,1.826379358573586,2022-03-02 12:32:17,2022-03-02,12:32:17
luna,1.719126473164289,2022-03-02 12:32:17,2022-03-02,12:32:17
sol,1.648225321987139,2022-03-02 12:32:17,2022-03-02,12:32:17
ada,1.5247032641198686,2022-03-02 12:32:17,2022-03-02,12:32:17
avax,1.0430381330415637,2022-03-02 12:32:17,2022-03-02,12:32:17
btc,41.19902028321175,2022-03-02 12:42:22,2022-03-02,12:42:22
eth,17.634057002556155,2022-03-02 12:42:22,2022-03-02,12:42:22
usdt,3.9255821504162,2022-03-02 12:42:22,2022-03-02,12:42:22
bnb,3.416227257253848,2022-03-02 12:42:22,2022-03-02,12:42:22
usdc,2.648878815246792,2022-03-02 12:42:22,2022-03-02,12:42:22
xrp,1.8255878954980729,2022-03-02 12:42:22,2022-03-02,12:42:22
luna,1.711534692429214,2022-03-02 12:42:22,2022-03-02,12:42:22
sol,1.638139349474358,2022-03-02 12:42:22,2022-03-02,12:42:22
ada,1.525819312408225,2022-03-02 12:42:22,2022-03-02,12:42:22
avax,1.0380022174630907,2022-03-02 12:42:22,2022-03-02,12:42:22
btc,41.19241211604373,2022-03-02 12:52:25,2022-03-02,12:52:25
eth,17.634572820161463,2022-03-02 12:52:25,2022-03-02,12:52:25
usdt,3.926988482223627,2022-03-02 12:52:25,2022-03-02,12:52:25
bnb,3.414528684889858,2022-03-02 12:52:25,2022-03-02,12:52:25
usdc,2.6473501485977486,2022-03-02 12:52:25,2022-03-02,12:52:25
xrp,1.825035944248609,2022-03-02 12:52:25,2022-03-02,12:52:25
luna,1.7087557574083638,2022-03-02 12:52:25,2022-03-02,12:52:25
sol,1.6359998612432876,2022-03-02 12:52:25,2022-03-02,12:52:25
ada,1.5257152538392476,2022-03-02 12:52:25,2022-03-02,12:52:25
avax,1.0366930131380725,2022-03-02 12:52:25,2022-03-02,12:52:25
btc,41.186235251374214,2022-03-02 13:02:29,2022-03-02,13:02:29
eth,17.652244912758107,2022-03-02 13:02:29,2022-03-02,13:02:29
usdt,3.9220121841072446,2022-03-02 13:02:29,2022-03-02,13:02:29
bnb,3.4141916890821356,2022-03-02 13:02:29,2022-03-02,13:02:29
usdc,2.6469531744279755,2022-03-02 13:02:29,2022-03-02,13:02:29
xrp,1.8256642874755276,2022-03-02 13:02:29,2022-03-02,13:02:29
luna,1.7084995268910288,2022-03-02 13:02:29,2022-03-02,13:02:29
sol,1.6357545405829246,2022-03-02 13:02:29,2022-03-02,13:02:29
ada,1.5256701266305324,2022-03-02 13:02:29,2022-03-02,13:02:29
avax,1.036537559448496,2022-03-02 13:02:29,2022-03-02,13:02:29
